element_id,web_name,first_name,second_name,team,element_type,now_cost,selected_by_percent,form,total_points,points_per_game,expected_points_next_4gw,expected_points_per_gw,recent_form_last5,next_fixture_difficulty,next_home_ratio,upcoming_fixtures,injury_status,injury_severity,expected_return,cost_per_million,expected_points_per_million,value_score
422,Mateo Kovačić,Mateo,Kovačić,Man City,Midfielder,60,0.0,0.0,109,2.8684210526315788,2.3999803,0.5999951,1.7964210526315787,3.0,0.5,0,available,none,,6.0,0.39999671777089435,39.99967177708943
48,Youri Tielemans,Youri,Tielemans,Aston Villa,Midfielder,60,1.6,0.0,121,3.1842105263157894,2.3999803,0.5999951,1.9202105263157894,3.0,0.5,4,available,none,,6.0,0.39999671777089435,39.99967177708943
83,Dango Ouattara,Dango,Ouattara,Bournemouth,Midfielder,60,0.3,0.0,111,2.9210526315789473,2.3999803,0.5999951,1.8170526315789473,3.25,0.5,4,available,none,,6.0,0.39999671777089435,39.99967177708943
516,Callum Hudson-Odoi,Callum,Hudson-Odoi,Nott'm Forest,Midfielder,60,2.0,0.0,103,2.710526315789474,2.3999803,0.5999951,1.7345263157894735,3.0,0.5,0,available,none,,6.0,0.39999671777089435,39.99967177708943
325,Emile Smith Rowe,Emile,Smith Rowe,Fulham,Midfielder,60,1.2,0.0,114,3.0,2.3999803,0.5999951,1.8479999999999996,3.0,0.5,4,available,none,,6.0,0.39999671777089435,39.99967177708943
613,Tomáš Souček,Tomáš,Souček,West Ham,Midfielder,60,0.9,0.0,126,3.3157894736842106,2.3999803,0.5999951,1.9717894736842103,3.0,0.5,0,available,none,,6.0,0.39999671777089435,39.99967177708943
490,Joelinton Cássio Apolinário de Lira,Joelinton Cássio,Apolinário de Lira,Newcastle,Midfielder,60,0.4,0.0,99,2.6052631578947367,2.3999803,0.5999951,1.6932631578947366,3.0,0.5,0,available,none,,6.0,0.39999671777089435,39.99967177708943
6,William Saliba,William,Saliba,Arsenal,Defender,60,13.9,0.0,130,3.4210526315789473,2.3968527,0.5992132,4.164147368421053,3.25,0.5,4,available,none,,6.0,0.39947545528411865,39.947545528411865
669,Dan Ndoye,Dan,Ndoye,Nott'm Forest,Midfielder,60,0.2,0.0,0,0.0,2.3859837,0.5964959,2.2399999999999998,3.0,0.5,0,available,none,,6.0,0.397663950920105,39.7663950920105
363,Patrick Bamford,Patrick,Bamford,Leeds,Forward,50,3.2,0.0,0,0.0,2.3585048,0.5896262,1.96,3.0,0.5,4,available,none,,5.0,0.47170095443725585,47.170095443725586
655,Fábio Soares Silva,Fábio,Soares Silva,Wolves,Forward,50,0.7,0.0,0,0.0,2.3580182,0.58950454,1.96,3.0,0.5,0,available,none,,5.0,0.4716036319732666,47.16036319732666
181,Charalampos Kostoulas,Charalampos,Kostoulas,Brighton,Forward,50,0.7,0.0,0,0.0,2.3580182,0.58950454,1.96,3.25,0.5,4,available,none,,5.0,0.4716036319732666,47.16036319732666
656,Saša Kalajdžić,Saša,Kalajdžić,Wolves,Forward,50,0.2,0.0,0,0.0,2.3580182,0.58950454,1.96,3.0,0.5,0,available,none,,5.0,0.4716036319732666,47.16036319732666
365,Lukas Nmecha,Lukas,Nmecha,Leeds,Forward,50,0.8,0.0,0,0.0,2.3580182,0.58950454,1.96,3.0,0.5,4,available,none,,5.0,0.4716036319732666,47.16036319732666
216,Zeki Amdouni,Zeki,Amdouni,Burnley,Forward,50,0.4,0.0,0,0.0,2.3580182,0.58950454,1.96,3.0,0.5,4,available,none,,5.0,0.4716036319732666,47.16036319732666
217,Lyle Foster,Lyle,Foster,Burnley,Forward,50,0.4,0.0,0,0.0,2.3580182,0.58950454,1.96,3.0,0.5,4,available,none,,5.0,0.4716036319732666,47.16036319732666
364,Mateo Joseph Fernández-Regatillo,Mateo,Joseph Fernández-Regatillo,Leeds,Forward,50,0.2,0.0,0,0.0,2.3580182,0.58950454,1.96,3.0,0.5,4,available,none,,5.0,0.4716036319732666,47.16036319732666
383,Luis Díaz Marulanda,Luis,Díaz Marulanda,Liverpool,Midfielder,80,1.2,0.0,183,4.815789473684211,2.3436427,0.5859107,0.3413052631578947,3.0,0.5,0,injured,major,GW38,8.0,0.29295533895492554,29.295533895492554
252,Marc Guiu Paz,Marc,Guiu Paz,Chelsea,Forward,45,4.2,0.0,3,0.07894736842105263,2.3362696,0.5840674,0.5524105263157895,2.75,0.5,4,available,none,,4.5,0.5191710260179307,51.917102601793076
179,Evan Ferguson,Evan,Ferguson,Brighton,Forward,55,0.2,0.0,28,0.7368421052631579,2.2929924,0.5732481,0.9115719298245614,3.25,0.5,4,available,none,,5.5,0.41690770062533294,41.690770062533296
98,Enes Ünal,Enes,Ünal,Bournemouth,Forward,55,0.0,0.0,32,0.8421052631578947,2.2929924,0.5732481,0.94939649122807,3.25,0.5,4,available,none,,5.5,0.41690770062533294,41.690770062533296
527,Taiwo Awoniyi,Taiwo,Awoniyi,Nott'm Forest,Forward,55,0.8,0.0,32,0.8421052631578947,2.2929924,0.5732481,0.94939649122807,3.0,0.5,0,available,none,,5.5,0.41690770062533294,41.690770062533296
500,William Osula,William,Osula,Newcastle,Forward,55,0.2,0.0,19,0.5,2.2929924,0.5732481,0.8264666666666666,3.0,0.5,0,available,none,,5.5,0.41690770062533294,41.690770062533296
423,Nico González Iglesias,Nico,González Iglesias,Man City,Midfielder,60,0.1,0.0,31,0.8157894736842105,2.2819092,0.5704773,0.9917894736842104,3.0,0.5,0,available,none,,6.0,0.3803182045618693,38.031820456186935
454,Antony dos Santos,Antony,dos Santos,Man Utd,Midfielder,60,0.1,0.0,8,0.21052631578947367,2.2819092,0.5704773,0.7545263157894736,3.0,0.5,0,available,none,,6.0,0.3803182045618693,38.031820456186935
455,Mason Mount,Mason,Mount,Man Utd,Midfielder,60,0.1,0.0,25,0.6578947368421053,2.2819092,0.5704773,0.9298947368421051,3.0,0.5,0,available,none,,6.0,0.3803182045618693,38.031820456186935
159,Solly March,Solly,March,Brighton,Midfielder,60,0.1,0.0,7,0.18421052631578946,2.2819092,0.5704773,0.7442105263157894,3.25,0.5,4,available,none,,6.0,0.3803182045618693,38.031820456186935
371,Milos Kerkez,Milos,Kerkez,Liverpool,Defender,60,11.1,0.0,134,3.526315789473684,2.2569463,0.5642366,3.3907578947368417,3.0,0.5,0,available,none,,6.0,0.3761577208836873,37.61577208836873
301,Carlos Alcaraz Durán,Carlos,Alcaraz Durán,Everton,Midfielder,55,0.4,0.0,44,1.1578947368421053,2.227661,0.5569152,1.0320701754385964,2.75,0.5,4,available,none,,5.5,0.4050292535261674,40.50292535261674
225,Reece James,Reece,James,Chelsea,Defender,55,4.7,0.0,54,1.4210526315789473,2.2251766,0.55629414,1.2036315789473684,2.75,0.5,4,available,none,,5.5,0.4045775586908514,40.45775586908514
241,Moisés Caicedo Corozo,Moisés,Caicedo Corozo,Chelsea,Midfielder,55,7.5,0.0,98,2.5789473684210527,2.188107,0.54702675,1.652894736842105,2.75,0.5,4,available,none,,5.5,0.39783763885498047,39.78376388549805
302,Idrissa Gana Gueye,Idrissa Gana,Gueye,Everton,Midfielder,55,0.1,0.0,89,2.3421052631578947,2.1543882,0.53859705,1.4575964912280701,2.75,0.5,4,available,none,,5.5,0.3917069435119629,39.17069435119629
312,Youssef Ramalho Chermiti,Youssef,Ramalho Chermiti,Everton,Forward,50,0.2,0.0,3,0.07894736842105263,2.1432745,0.53581864,0.6137894736842104,2.75,0.5,4,available,none,,5.0,0.42865490913391113,42.86549091339111
290,Jarrad Branthwaite,Jarrad,Branthwaite,Everton,Defender,55,1.9,0.0,88,2.3157894736842106,2.1413257,0.5353314,1.5251403508771928,2.75,0.5,4,available,none,,5.5,0.3893319476734508,38.93319476734508
291,James Tarkowski,James,Tarkowski,Everton,Defender,55,4.9,0.0,105,2.763157894736842,2.1239247,0.5309812,1.685894736842105,2.75,0.5,4,available,none,,5.5,0.3861681331287731,38.616813312877305
25,Ethan Nwaneri,Ethan,Nwaneri,Arsenal,Midfielder,55,0.5,0.0,66,1.736842105263158,2.1214068,0.5303517,1.2401052631578946,3.25,0.5,4,available,none,,5.5,0.3857103261080655,38.57103261080655
585,Rodrigo Bentancur,Rodrigo,Bentancur,Spurs,Midfielder,55,0.1,0.0,49,1.2894736842105263,2.1214068,0.5303517,1.0793508771929825,3.0,0.5,0,available,none,,5.5,0.3857103261080655,38.57103261080655
586,Lucas Bergvall,Lucas,Bergvall,Spurs,Midfielder,55,0.2,0.0,44,1.1578947368421053,2.1214068,0.5303517,1.0320701754385964,3.0,0.5,0,available,none,,5.5,0.3857103261080655,38.57103261080655
587,Yves Bissouma,Yves,Bissouma,Spurs,Midfielder,55,0.1,0.0,50,1.3157894736842106,2.1214068,0.5303517,1.0888070175438596,3.0,0.5,0,available,none,,5.5,0.3857103261080655,38.57103261080655
647,Gonçalo Manuel Ganchinho Guedes,Gonçalo Manuel,Ganchinho Guedes,Wolves,Midfielder,55,0.1,0.0,62,1.631578947368421,2.1214068,0.5303517,1.202280701754386,3.0,0.5,0,available,none,,5.5,0.3857103261080655,38.57103261080655
518,João Pedro Ferreira da Silva,João Pedro,Ferreira da Silva,Nott'm Forest,Midfielder,55,0.1,0.0,52,1.368421052631579,2.1214068,0.5303517,1.107719298245614,3.0,0.5,0,available,none,,5.5,0.3857103261080655,38.57103261080655
49,Leon Bailey,Leon,Bailey,Aston Villa,Midfielder,55,0.5,0.0,47,1.236842105263158,2.1214068,0.5303517,1.060438596491228,3.0,0.5,4,available,none,,5.5,0.3857103261080655,38.57103261080655
643,André Trindade da Costa Neto,André,Trindade da Costa Neto,Wolves,Midfielder,55,0.1,0.0,61,1.605263157894737,2.1214068,0.5303517,1.1928245614035087,3.0,0.5,0,available,none,,5.5,0.3857103261080655,38.57103261080655
328,Ryan Sessegnon,Ryan,Sessegnon,Fulham,Midfielder,55,0.2,0.0,57,1.5,2.1214068,0.5303517,1.155,3.0,0.5,4,available,none,,5.5,0.3857103261080655,38.57103261080655
648,Marshall Munetsi,Marshall,Munetsi,Wolves,Midfielder,55,0.1,0.0,50,1.3157894736842106,2.1214068,0.5303517,1.0888070175438596,3.0,0.5,0,available,none,,5.5,0.3857103261080655,38.57103261080655
457,Carlos Henrique Casimiro,Carlos Henrique,Casimiro,Man Utd,Midfielder,55,0.2,0.0,48,1.263157894736842,2.1214068,0.5303517,1.069894736842105,3.0,0.5,0,available,none,,5.5,0.3857103261080655,38.57103261080655
161,Julio Enciso Espínola,Julio,Enciso Espínola,Brighton,Midfielder,55,0.2,0.0,59,1.5526315789473684,2.1214068,0.5303517,1.1739122807017544,3.25,0.5,4,available,none,,5.5,0.3857103261080655,38.57103261080655
162,Brajan Gruda,Brajan,Gruda,Brighton,Midfielder,55,0.1,0.0,45,1.1842105263157894,2.1214068,0.5303517,1.0415263157894734,3.25,0.5,4,available,none,,5.5,0.3857103261080655,38.57103261080655
52,Jacob Ramsey,Jacob,Ramsey,Aston Villa,Midfielder,55,0.6,0.0,66,1.736842105263158,2.1214068,0.5303517,1.2401052631578946,3.0,0.5,4,available,none,,5.5,0.3857103261080655,38.57103261080655
164,Matt O'Riley,Matt,O'Riley,Brighton,Midfielder,55,0.2,0.0,50,1.3157894736842106,2.1214068,0.5303517,1.0888070175438596,3.25,0.5,4,available,none,,5.5,0.3857103261080655,38.57103261080655
543,Simon Adingra,Simon,Adingra,Sunderland,Midfielder,55,2.9,0.0,60,1.5789473684210527,2.1194391,0.5298598,1.1833684210526314,3.0,0.5,0,available,none,,5.5,0.38535256819291547,38.53525681929155
372,Andrew Robertson,Andrew,Robertson,Liverpool,Defender,60,2.1,0.0,91,2.3947368421052633,2.1122336,0.5280584,1.6947368421052629,3.0,0.5,0,available,none,,6.0,0.3520389397939046,35.20389397939046
125,Vitaly Janelt,Vitaly,Janelt,Brentford,Midfielder,50,0.2,0.0,73,1.9210526315789473,2.1073196,0.5268299,1.1875438596491228,2.75,0.5,4,available,none,,5.0,0.4214639186859131,42.14639186859131
122,Antoni Milambo,Antoni,Milambo,Brentford,Midfielder,55,0.1,0.0,0,0.0,2.0970747,0.5242687,2.0533333333333332,2.75,0.5,4,available,none,,5.5,0.38128631765192206,38.1286317651922
10,Myles Lewis-Skelly,Myles,Lewis-Skelly,Arsenal,Defender,55,5.7,0.0,37,0.9736842105263158,2.0873075,0.52182686,1.0428771929824558,3.25,0.5,4,available,none,,5.5,0.37951044602827594,37.951044602827594
398,Jayden Danns,Jayden,Danns,Liverpool,Forward,45,0.2,0.0,1,0.02631578947368421,2.083411,0.52085274,0.5369368421052632,3.0,0.5,0,available,none,,4.5,0.4629802174038357,46.29802174038357
599,Dane Scarlett,Dane,Scarlett,Spurs,Forward,45,0.9,0.0,6,0.15789473684210525,2.083411,0.52085274,0.5756210526315789,3.0,0.5,0,available,none,,4.5,0.4629802174038357,46.29802174038357
598,Will Lankshear,Will,Lankshear,Spurs,Forward,45,0.4,0.0,3,0.07894736842105263,2.083411,0.52085274,0.5524105263157895,3.0,0.5,0,available,none,,4.5,0.4629802174038357,46.29802174038357
467,Chido Obi,Chido,Obi,Man Utd,Forward,45,5.3,0.0,7,0.18421052631578946,2.075075,0.5187687,0.5833578947368421,3.0,0.5,0,available,none,,4.5,0.46112775802612305,46.112775802612305
644,Jean-Ricner Bellegarde,Jean-Ricner,Bellegarde,Wolves,Midfielder,55,0.1,0.0,90,2.3684210526315788,2.0507305,0.5126826,1.4670526315789472,3.0,0.5,0,available,none,,5.5,0.37286008488048206,37.2860084880482
163,Jack Hinshelwood,Jack,Hinshelwood,Brighton,Midfielder,55,0.2,0.0,89,2.3421052631578947,2.0507305,0.5126826,1.4575964912280701,3.25,0.5,4,available,none,,5.5,0.37286008488048206,37.2860084880482
646,João Victor Gomes da Silva,João Victor,Gomes da Silva,Wolves,Midfielder,55,0.1,0.0,87,2.289473684210526,2.0507305,0.5126826,1.4386842105263156,3.0,0.5,0,available,none,,5.5,0.37286008488048206,37.2860084880482
388,Curtis Jones,Curtis,Jones,Liverpool,Midfielder,55,0.1,0.0,87,2.289473684210526,2.0507305,0.5126826,1.4386842105263156,3.0,0.5,0,available,none,,5.5,0.37286008488048206,37.2860084880482
327,Andreas Hoelgebaum Pereira,Andreas,Hoelgebaum Pereira,Fulham,Midfielder,55,0.5,0.0,81,2.1315789473684212,2.0507305,0.5126826,1.3819473684210526,3.0,0.5,4,available,none,,5.5,0.37286008488048206,37.2860084880482
329,Harry Wilson,Harry,Wilson,Fulham,Midfielder,55,1.0,0.0,78,2.0526315789473686,2.0507305,0.5126826,1.353578947368421,3.0,0.5,4,available,none,,5.5,0.37286008488048206,37.2860084880482
54,John McGinn,John,McGinn,Aston Villa,Midfielder,55,0.6,0.0,78,2.0526315789473686,2.0507305,0.5126826,1.353578947368421,3.0,0.5,4,available,none,,5.5,0.37286008488048206,37.2860084880482
352,Jack Harrison,Jack,Harrison,Leeds,Midfielder,55,0.2,0.0,81,2.1315789473684212,2.0507305,0.5126826,1.3819473684210526,3.0,0.5,4,available,none,,5.5,0.37286008488048206,37.2860084880482
390,Ryan Gravenberch,Ryan,Gravenberch,Liverpool,Midfielder,55,0.1,0.0,92,2.4210526315789473,2.0507305,0.5126826,1.4859649122807015,3.0,0.5,0,available,none,,5.5,0.37286008488048206,37.2860084880482
84,Marcus Tavernier,Marcus,Tavernier,Bournemouth,Midfielder,55,0.4,0.0,87,2.289473684210526,2.0507305,0.5126826,1.4386842105263156,3.25,0.5,4,available,none,,5.5,0.37286008488048206,37.2860084880482
7,Riccardo Calafiori,Riccardo,Calafiori,Arsenal,Defender,55,0.6,0.0,39,1.0263157894736843,2.0441117,0.51102793,1.0617894736842104,3.25,0.5,4,available,none,,5.5,0.37165667793967505,37.16566779396751
9,Jakub Kiwior,Jakub,Kiwior,Arsenal,Defender,55,0.1,0.0,43,1.131578947368421,2.0441117,0.51102793,1.099614035087719,3.25,0.5,4,available,none,,5.5,0.37165667793967505,37.16566779396751
11,Benjamin White,Benjamin,White,Arsenal,Defender,55,0.8,0.0,50,1.3157894736842106,2.0441117,0.51102793,1.1658070175438597,3.25,0.5,4,available,none,,5.5,0.37165667793967505,37.16566779396751
404,Manuel Akanji,Manuel,Akanji,Man City,Defender,55,0.6,0.0,61,1.605263157894737,2.0441117,0.51102793,1.2698245614035089,3.0,0.5,0,available,none,,5.5,0.37165667793967505,37.16566779396751
228,Malo Gusto,Malo,Gusto,Chelsea,Defender,50,2.2,0.0,60,1.5789473684210527,2.0409408,0.5102352,1.1457894736842105,2.75,0.5,4,available,none,,5.0,0.4081881523132324,40.81881523132324
293,Jake O'Brien,Jake,O'Brien,Everton,Defender,50,0.4,0.0,65,1.7105263157894737,2.0409408,0.5102352,1.1887719298245611,2.75,0.5,4,available,none,,5.0,0.4081881523132324,40.81881523132324
517,Elliot Anderson,Elliot,Anderson,Nott'm Forest,Midfielder,55,3.4,0.0,107,2.8157894736842106,2.0392087,0.50980216,1.6278070175438595,3.0,0.5,0,available,none,,5.5,0.37076520919799805,37.076520919799805
427,Tijjani Reijnders,Tijjani,Reijnders,Man City,Midfielder,55,5.0,0.0,0,0.0,2.0361934,0.50904834,2.0533333333333332,3.0,0.5,0,available,none,,5.5,0.37021697651256213,37.02169765125621
491,Sandro Tonali,Sandro,Tonali,Newcastle,Midfielder,55,2.4,0.0,106,2.789473684210526,2.0354273,0.50885683,1.618350877192982,3.0,0.5,0,available,none,,5.5,0.37007769671353424,37.00776967135342
326,Adama Traoré Diarra,Adama,Traoré Diarra,Fulham,Midfielder,55,0.4,0.0,95,2.5,2.0354273,0.50885683,1.5143333333333333,3.0,0.5,4,available,none,,5.5,0.37007769671353424,37.00776967135342
24,Christian Nørgaard,Christian,Nørgaard,Arsenal,Midfielder,55,0.7,0.0,107,2.8157894736842106,2.0354273,0.50885683,1.6278070175438595,3.25,0.5,4,available,none,,5.5,0.37007769671353424,37.00776967135342
568,Pedro Porro Sauceda,Pedro,Porro Sauceda,Spurs,Defender,55,10.4,0.0,98,2.5789473684210527,2.03365,0.5084125,2.406414035087719,3.0,0.5,0,available,none,,5.5,0.36975453116677026,36.97545311667702
256,Daniel Muñoz Mejía,Daniel,Muñoz Mejía,Crystal Palace,Defender,55,8.6,0.0,142,3.736842105263158,2.0292292,0.5073073,2.501091228070175,3.25,0.5,4,available,none,,5.5,0.36895075711337005,36.89507571133701
202,Jacob Bruun Larsen,Jacob,Bruun Larsen,Burnley,Midfielder,55,0.1,0.0,0,0.0,2.0209622,0.50524056,2.0533333333333332,3.0,0.5,4,available,none,,5.5,0.36744767969304865,36.74476796930487
23,Fábio Ferreira Vieira,Fábio,Ferreira Vieira,Arsenal,Midfielder,55,0.1,0.0,0,0.0,2.0209622,0.50524056,2.0533333333333332,3.25,0.5,4,available,none,,5.5,0.36744767969304865,36.74476796930487
201,Manuel Benson Hedilazio,Manuel,Benson Hedilazio,Burnley,Midfielder,55,0.0,0.0,0,0.0,2.0209622,0.50524056,2.0533333333333332,3.0,0.5,4,available,none,,5.5,0.36744767969304865,36.74476796930487
353,Daniel James,Daniel,James,Leeds,Midfielder,55,0.9,0.0,0,0.0,2.0209622,0.50524056,2.0533333333333332,3.0,0.5,4,available,none,,5.5,0.36744767969304865,36.74476796930487
26,Martín Zubimendi Ibáñez,Martín,Zubimendi Ibáñez,Arsenal,Midfielder,55,1.7,0.0,0,0.0,2.0209622,0.50524056,2.0533333333333332,3.25,0.5,4,available,none,,5.5,0.36744767969304865,36.74476796930487
165,Abdallah Sima,Abdallah,Sima,Brighton,Midfielder,55,0.0,0.0,0,0.0,2.0209622,0.50524056,2.0533333333333332,3.25,0.5,4,available,none,,5.5,0.36744767969304865,36.74476796930487
51,Samuel Iling-Junior,Samuel,Iling-Junior,Aston Villa,Midfielder,55,0.0,0.0,0,0.0,2.0209622,0.50524056,2.0533333333333332,3.0,0.5,4,available,none,,5.5,0.36744767969304865,36.74476796930487
200,Jaidon Anthony,Jaidon,Anthony,Burnley,Midfielder,55,0.1,0.0,0,0.0,2.0209622,0.50524056,2.0533333333333332,3.0,0.5,4,available,none,,5.5,0.36744767969304865,36.74476796930487
351,Wilfried Gnonto,Wilfried,Gnonto,Leeds,Midfielder,55,0.7,0.0,0,0.0,2.0209622,0.50524056,2.0533333333333332,3.0,0.5,4,available,none,,5.5,0.36744767969304865,36.74476796930487
350,Brenden Aaronson,Brenden,Aaronson,Leeds,Midfielder,55,0.1,0.0,0,0.0,2.0209622,0.50524056,2.0533333333333332,3.0,0.5,4,available,none,,5.5,0.36744767969304865,36.74476796930487
645,Fer López González,Fer,López González,Wolves,Midfielder,55,0.1,0.0,0,0.0,2.0209622,0.50524056,2.0533333333333332,3.0,0.5,0,available,none,,5.5,0.36744767969304865,36.74476796930487
589,Manor Solomon,Manor,Solomon,Spurs,Midfielder,55,0.1,0.0,0,0.0,2.0209622,0.50524056,2.0533333333333332,3.0,0.5,0,available,none,,5.5,0.36744767969304865,36.74476796930487
544,Habib Diarra,Habib,Diarra,Sunderland,Midfielder,55,0.1,0.0,0,0.0,2.0209622,0.50524056,2.0533333333333332,3.0,0.5,0,available,none,,5.5,0.36744767969304865,36.74476796930487
545,Patrick Roberts,Patrick,Roberts,Sunderland,Midfielder,55,0.1,0.0,0,0.0,2.0209622,0.50524056,2.0533333333333332,3.0,0.5,0,available,none,,5.5,0.36744767969304865,36.74476796930487
663,Jhon Arias,Jhon,Arias,Wolves,Midfielder,55,1.0,0.0,0,0.0,2.0209622,0.50524056,2.0533333333333332,3.0,0.5,0,available,none,,5.5,0.36744767969304865,36.74476796930487
1,David Raya Martín,David,Raya Martín,Arsenal,Goalkeeper,55,18.3,0.0,142,3.736842105263158,2.0169425,0.5042356,4.197368421052631,3.25,0.5,4,available,none,,5.5,0.36671681837602094,36.671681837602094
505,Nikola Milenković,Nikola,Milenković,Nott'm Forest,Defender,55,8.2,0.0,145,3.8157894736842106,2.0165942,0.50414854,2.4179929824561404,3.0,0.5,0,available,none,,5.5,0.3666534857316451,36.66534857316451
507,Ola Aina,Ola,Aina,Nott'm Forest,Defender,50,18.2,0.0,128,3.3684210526315788,2.0162778,0.50406945,3.707894736842105,3.0,0.5,0,available,none,,5.0,0.403255558013916,40.3255558013916
227,Levi Samuels Colwill,Levi,Samuels Colwill,Chelsea,Defender,50,5.4,0.0,109,2.8684210526315788,2.0124118,0.50310296,1.5670175438596488,2.75,0.5,4,available,none,,5.0,0.4024823665618896,40.248236656188965
226,Trevoh Chalobah,Trevoh,Chalobah,Chelsea,Defender,50,0.7,0.0,93,2.4473684210526314,2.0044048,0.5011012,1.429473684210526,2.75,0.5,4,available,none,,5.0,0.4008809566497803,40.08809566497803
107,Keane Lewis-Potter,Keane,Lewis-Potter,Brentford,Defender,50,0.4,0.0,94,2.473684210526316,2.0044048,0.5011012,1.4380701754385963,2.75,0.5,4,available,none,,5.0,0.4008809566497803,40.08809566497803
124,Jordan Henderson,Jordan,Henderson,Brentford,Midfielder,50,0.4,0.0,0,0.0,1.9889115,0.49722788,1.8666666666666665,2.75,0.5,4,available,none,,5.0,0.397782301902771,39.7782301902771
126,Mathias Jensen,Mathias,Jensen,Brentford,Midfielder,50,0.1,0.0,38,1.0,1.9879013,0.49697533,0.8866666666666665,2.75,0.5,4,available,none,,5.0,0.39758026599884033,39.75802659988403
303,James Garner,James,Garner,Everton,Midfielder,50,0.1,0.0,42,1.105263157894737,1.9879013,0.49697533,0.9210526315789473,2.75,0.5,4,available,none,,5.0,0.39758026599884033,39.75802659988403
304,Tim Iroegbunam,Tim,Iroegbunam,Everton,Midfielder,50,0.1,0.0,22,0.5789473684210527,1.9879013,0.49697533,0.7491228070175437,2.75,0.5,4,available,none,,5.0,0.39758026599884033,39.75802659988403
123,Fábio Freitas Gouveia Carvalho,Fábio,Freitas Gouveia Carvalho,Brentford,Midfielder,50,0.3,0.0,35,0.9210526315789473,1.9879013,0.49697533,0.860877192982456,2.75,0.5,4,available,none,,5.0,0.39758026599884033,39.75802659988403
129,Yehor Yarmoliuk,Yehor,Yarmoliuk,Brentford,Midfielder,50,0.1,0.0,43,1.131578947368421,1.9879013,0.49697533,0.9296491228070174,2.75,0.5,4,available,none,,5.0,0.39758026599884033,39.75802659988403
244,Roméo Lavia,Roméo,Lavia,Chelsea,Midfielder,50,0.1,0.0,26,0.6842105263157895,1.9879013,0.49697533,0.7835087719298244,2.75,0.5,4,available,none,,5.0,0.39758026599884033,39.75802659988403
243,Tyrique George,Tyrique,George,Chelsea,Midfielder,50,0.1,0.0,17,0.4473684210526316,1.9879013,0.49697533,0.7061403508771928,2.75,0.5,4,available,none,,5.0,0.39758026599884033,39.75802659988403
242,Kiernan Dewsbury-Hall,Kiernan,Dewsbury-Hall,Chelsea,Midfielder,50,0.1,0.0,18,0.47368421052631576,1.9879013,0.49697533,0.714736842105263,2.75,0.5,4,available,none,,5.0,0.39758026599884033,39.75802659988403
285,Odsonne Édouard,Odsonne,Édouard,Crystal Palace,Forward,50,1.0,0.0,7,0.18421052631578946,1.9865341,0.49663353,0.6481754385964912,3.25,0.5,4,available,none,,5.0,0.39730682373046877,39.730682373046875
407,Matheus Nunes,Matheus,Nunes,Man City,Defender,55,0.6,0.0,81,2.1315789473684212,1.9859704,0.4964926,1.4589473684210525,3.0,0.5,0,available,none,,5.5,0.36108552325855603,36.108552325855605
287,Jordan Pickford,Jordan,Pickford,Everton,Goalkeeper,55,12.5,0.0,158,4.157894736842105,1.9808338,0.49520844,3.7679824561403508,2.75,0.5,4,available,none,,5.5,0.36015159433538263,36.015159433538265
473,Lewis Hall,Lewis,Hall,Newcastle,Defender,55,2.9,0.0,102,2.6842105263157894,1.9745439,0.49363598,1.6575263157894735,3.0,0.5,0,available,none,,5.5,0.3590079871090976,35.90079871090976
408,Rúben dos Santos Gato Alves Dias,Rúben,dos Santos Gato Alves Dias,Man City,Defender,55,2.3,0.0,90,2.3684210526315788,1.9740573,0.49351433,1.5440526315789471,3.0,0.5,0,available,none,,5.5,0.3589195121418346,35.89195121418346
506,Murillo Costa dos Santos,Murillo,Costa dos Santos,Nott'm Forest,Defender,55,4.4,0.0,130,3.4210526315789473,1.9615695,0.4903924,1.9222982456140347,3.0,0.5,0,available,none,,5.5,0.35664900866421784,35.66490086642178
374,Ibrahima Konaté,Ibrahima,Konaté,Liverpool,Defender,55,2.8,0.0,106,2.789473684210526,1.9595304,0.4898826,1.6953508771929822,3.0,0.5,0,available,none,,5.5,0.35627824609929865,35.62782460992987
8,Jurriën Timber,Jurriën,Timber,Arsenal,Defender,55,2.3,0.0,114,3.0,1.9590435,0.48976088,1.7709999999999995,3.25,0.5,4,available,none,,5.5,0.3561897277832031,35.61897277832031
474,Fabian Schär,Fabian,Schär,Newcastle,Defender,55,2.2,0.0,118,3.1052631578947367,1.9590435,0.48976088,1.8088245614035086,3.0,0.5,0,available,none,,5.5,0.3561897277832031,35.61897277832031
662,Cristhian Mosquera,Cristhian,Mosquera,Arsenal,Defender,55,0.1,0.0,0,0.0,1.95626,0.489065,2.31,3.25,0.5,4,available,none,,5.5,0.35568363016301935,35.56836301630194
167,Carlos Baleba,Carlos,Baleba,Brighton,Midfielder,50,4.6,0.0,87,2.289473684210526,1.9557015,0.48892537,1.307894736842105,3.25,0.5,4,available,none,,5.0,0.3911402940750122,39.11402940750122
86,David Brooks,David,Brooks,Bournemouth,Midfielder,50,0.1,0.0,52,1.368421052631579,1.9556297,0.48890743,1.0070175438596491,3.25,0.5,4,available,none,,5.0,0.3911259412765503,39.11259412765503
87,Ryan Christie,Ryan,Christie,Bournemouth,Midfielder,50,0.6,0.0,76,2.0,1.9556297,0.48890743,1.2133333333333332,3.25,0.5,4,available,none,,5.0,0.3911259412765503,39.11259412765503
